tweet,label,source,label_id
"This is the moment Asia correspondent @chesh was tested for #coronavirus in China - and he received the results in 30 minutes. The Chinese company behind the test says this shows that Boris Johnson's moonshot testing programme ""can be done"". More here: https://t.co/UeV4MSrttw https://t.co/TTTqquPUsJ",real,sourya,1
Daily 4pm update. Across 50 states and DC we've tracked: 3173 positives 22548 negatives 2242 pending. Total # of people tested: 27963. Before trying to interpret this data please read over our notes about how each state reports data differently: https://t.co/NFXhO4sAG7. https://t.co/tnECTqQvrr,real,sourya,1
Images Of Baby With Birth Defect Falsely Linked To Coronavirus,fake,Gautamshahi,0
Use OZONE to fight against the spread of CORONA VIRUS.,fake,sourya,0
Curious to understand why hospital and ICU capacity is an important metric when looking at our fight against COVID? Like subscribe &amp; share this video to help us empower the public with knowledge resources &amp; confidence. https://t.co/S0V9EqWLzr https://t.co/AO4Y8JFXfD,real,sourya,1
States reported ~20k new cases again today. The 7-day average of new cases has been between 20-23k cases for nearly a month. But the outbreak has shifted south and west. https://t.co/Rk6zPi1mV0,real,sourya,1
A video shows an Italian doctor who says that nobody died from coronavirus in Italy that it's not more dangerous than a flu.,fake,sourya,0
" President Donald Trump said, “People are dying who have never died before.”",fake,Gautamshahi,0
 All fruit and vegetable markets in the Indian city of Chennai and across the state of Tamil Nadu have been ordered to close in an effort to curb the spread of the novel coronavirus.,fake,Gautamshahi,0
With today’s new cases and 9 additional recovered cases our total number of active cases is 77. Of those 33 are imported cases in MIQ facilities and 44 are community cases.,real,sourya,1
As at 08:00 pm 2nd April there are 184 confirmed cases 20 discharged 2 deaths For a breakdown of cases by states- https://t.co/zQrpNeOfet Currently; Lagos- 98 FCT- 38 Osun- 14 Oyo- 8 Akwa Ibom- 5 Ogun- 4 Edo- 4 Kaduna- 4 Bauchi- 3 Enugu- 2 Ekiti- 2 Rivers-1 Benue- 1,real,sourya,1
CDC Assures Americans that Lessons They’re Learning from COVID-19 Will Serve Them Well in Next Pande� https://t.co/tEmGY9O68m #coronavirus,fake,sourya,0
4/4 We regret the error in our announcement of new #COVID19 cases in Nigeria yesterday. The NCDC remains committed to ensuring transparency and accurate reporting of infectious disease cases in Nigeria,real,sourya,1
Australia's Department of Health did not issue a warning that 'using petrol pumps can spread COVID-19' | AFP Fact Check,fake,Gautamshahi,0
After husband tested positive for coronavirus wife fled from Bangalore to Agra in India.,fake,sourya,0
Video From Azerbaijan Falsely Shared As Spanish Police Enforcing A Lockdown,fake,Gautamshahi,0
President Trump Presented With Panda From Xi Jinping https://t.co/e76zg7V2zz #donaldtrump #china #coronavirus #mikepence #xijinping,fake,sourya,0
Wuhan has imposed a second lockdown after a resurgence of COVID-19 cases.,fake,sourya,0
Fact Check: Post claiming coronavirus discovered in broilers chicken in recent outbreak is fake - Vishvas News,fake,Gautamshahi,0
Social media posts claim that actors were caught in the act staging fake COVID-19 cases.,fake,sourya,0
As per @ICMRDELHI 282511 samples were tested for #COVID19 on 10 July 2020. @MoHFW_INDIA @drharshvardhan @DrHVoffice #CovidIndiaSeva #COVID19 #Covid_19 #COVIDー19 #CoronaUpdates #CoronavirusIndia #CoronaVirusUpdates #coronavirus #COVIDUpdates https://t.co/2I2n3jYHmM,real,sourya,1
#IndiaFightsCorona: 📍Follow simple #Handwashing steps to prevent the spread of #COVID19. #StaySafe #IndiaWillWin @MoHFW_INDIA @drharshvardhan @MinistryWCD @PrakashJavdekar @DDNewslive @airnewsalerts @UNICEFIndia @PIB_India Via @UNinIndia https://t.co/kvP2d1cYxG,real,sourya,1
NEJM letter says saliva test as good or better than nasal swab for COVID test. https://t.co/ZWEsF4TqGw,real,sourya,1
Bill Gates plans to introduce microchip implants that will register whether or not someone has been tested and/or vaccinated against SARS-CoV-2.,fake,sourya,0
The story originated from a parody account; no driver is threatening to spread COVID-19 across Nigeria | AFP Fact Check,fake,Gautamshahi,0
In response to the pandemic Pennsylvania Governor Tom Wolf shut down nonessential businesses and limited gatherings in May. A federal judge’s rules that these COVID restrictions were unconstitutional violating the First and Fourteenth Amendments. @thehill https://t.co/Y9fDeXe7mf,real,sourya,1
Those who tested positive for COVID were almost 3x more likely to have dined at a restaurant and 4x more likely to have gone to a bar new study suggests. https://t.co/2QnFCvt7Bi,real,sourya,1
RT @CDCtravel: CDC is helping travelers understand the #COVID19 risk in each country. Before you make travel plans check the COVID-19 risk…,real,sourya,1
@hackingdata @JuddLegum @chrislhayes In all our reporting on The Atlantic side people have used 2:1 ratio as a rule of thumb but in practice we understand it can be more complicated. It's possible that the specimen:test ratio will also go down as per a press conference with the UW Virology lab.-@alexismadrigal,real,sourya,1
 A Twitter post claimed Cristiano Ronaldo is transforming his string of hotels to hospitals to aid in the fight against COVID-19.,fake,Gautamshahi,0
The claim stated that India's top business conglomerate Tata Group Chairman Ratan Tata said it's not time to think of profits but to think of survival.,fake,sourya,0
573 new cases of #COVID19; Lagos-216 Rivers-103 Oyo-68 Edo-40 Kano-21 Gombe-20 FCT-17 Delta-13 Plateau-12 Bauchi-12 Niger-10 Kebbi-9 Ogun-8 Ondo-8 Abia-7 Nasarawa-5 Borno-1 Kwara-1 Benue-1 Anambra-1 16658 confirmed 5349 discharged 424 deaths https://t.co/htVx1P83WG,real,sourya,1
Public Health Professionals: Need #COVID19 resources for sharing? Check out CDC’s One-Stop Shop for COVID-19 Resources that range from youth sports to travel: https://t.co/EpQe5KaDvq. https://t.co/CLv3Qj3ZeJ,real,sourya,1
New REACT study results published today. Method used can identify a small increase in infection numbers in a low prevalence setting ➡️Important takeaway message: need to reduce transmission now to ensure that we do not enter into a new epidemic phase 👇https://t.co/971eL6ce6c,real,sourya,1
"An image that claims that asymptomatic carriers of the novel coronavirus are immune do not spread the coronavirus and communicate ""antibodies"" to other people.",fake,sourya,0
By revoking the permission to use chloroquine in hospitalized patients the FDA expanded the use of the drug in the USA.,fake,sourya,0
Healthcare workers are scared because too many people won’t wear a mask. https://t.co/5yto2C39oc,real,sourya,1
Fact Check: Walmart NOT Adopting Staggered Schedule Due To COVID-19 | Lead Stories,fake,Gautamshahi,0
A photo of a man and woman embracing has been shared on Facebook and Twitter alongside a claim that it shows two Italian doctors who died from COVID-19 after contracting the disease from the patients they treated.,fake,sourya,0
 Video of Uttar Pradesh Police catching ‘Coronavirus jihadists’ at Chor Bazaar.,fake,Gautamshahi,0
Thirty-four new cases of #COVID19 have been reported as follows: 18 Lagos 12 in Kano 2 in Katsina 1 in Delta 1 in Niger As at 11:20 pm 15th April there are 407 confirmed cases of #COVID19 reported in Nigeria. 128 have been discharged with 12 deaths #TakeResponsibility https://t.co/oxM9pVb9QQ,real,sourya,1
RT @CDCDirector: Important to recognize that we’re seeing #COVID19 transmission in rural areas. Do your part to slow the spread: #WearAMask…,real,sourya,1
Our total number of confirmed cases is now 1161.⁣ ⁣ Our combined total of confirmed and probable cases is now 1511.⁣ ⁣ The number of recovered cases remains at 1482.⁣ ⁣ There are no additional deaths to report.⁣,real,sourya,1
#IndiaFightsCorona: India's #COVID19 Deaths per Million Population is also amongst the lowest in the World. India has 64 Deaths per Million Population whereas World's average stands at 123: Secretary @MoHFW_INDIA #StaySafe #IndiaWillWin @ICMRDELHI https://t.co/X4BJBPsaoM,real,sourya,1
【錯誤】網傳「我們醫生感染新冠狀病毒迅速康復，是因持續每天吸入熱水蒸氣，讓肺部、喉嚨和口腔溫度上升，讓病毒失去活力」？ | 台灣事實查核中心,fake,Gautamshahi,0
New @CDCMMWR finds odds of #COVID19 outbreaks in West Virginia nursing homes are 17x higher in low quality than in high quality nursing homes as rated by @CMSGov. Health depts can use CMS ratings to identify nursing homes at higher risk for COVID-19. https://t.co/he3qBYrUFa https://t.co/u8S6ArTvH3,real,sourya,1
WhatsApp group admins will be arrested if anyone shares any joke/information about the coronavirus.,fake,sourya,0
Fact Check: This viral picture of people lying on the street is not relate to Coronavirus outbreak in China | Newsmobile,fake,Gautamshahi,0
No despite dip in death rate which is likely to rise again CDC is not about to stop calling COVID-19 an epidemic https://t.co/gn9V7gBxIa,fake,sourya,0
"RT @thehill: JUST IN: Rhode Island Governor issues ""stay at home"" order amid coronavirus pandemic bans gatherings of over five people http…",real,sourya,1
"No, the video doesn’t show the new hospital set up by China for Coronavirus patients - FACTLY",fake,Gautamshahi,0
#SocialDistancing is one of the best tools to avoid being exposed to #COVID19. To help #SlowTheSpread of COVID-19 keep key times in mind for when to #SocialDistance. Learn more: https://t.co/k5GuyJX2RI. https://t.co/ntWNllSJYE,real,sourya,1
Trump Hails 'Positive' Talks With Covid 19 https://t.co/mpUji2Yq0V,fake,sourya,0
#IndiaFightsCorona: Nearly 60% of the total cases are being contributed by five States viz. Maharashtra Andhra Pradesh Tamil Nadu Karnataka and Uttar Pradesh. #StaySafe #IndiaWillWin https://t.co/NmLOy7jpRt,real,sourya,1
Billionaire Clive Palmer has taken out ads in major mastheads spruiking the benefits of hydroxychloroquine as a #COVID19 treatment. And is Bill Gates trying to microchip us all? (Spoiler alert he's not). All this in the latest issue of #CoronaCheck: https://t.co/XaDNqUrimF https://t.co/T6ggXfSX3N,fake,sourya,0
Face masks cause hypoxia; wearing it causes one to inhale too much carbon dioxide which can make you sick.,fake,sourya,0
We reached 3 million cumulative cases today less than a month after reaching 2 million. https://t.co/tNw81l9rDZ,real,sourya,1
COVID-19 update​ ​ There are no new cases of COVID-19 to report in New Zealand today. ​ ​ It has been 95 days since the last case of COVID-19 was acquired locally from an unknown source.,real,sourya,1
Ryanair cuts capacity again after 'government mismanagement of COVID travel policies' https://t.co/mebBMDfOGd,real,sourya,1
Sharing COVID-19 messages declared a punishable offence in India,fake,sourya,0
A major concern is that specificity is not tested using samples known to have antibodies against antigens from one or more of the 4 coronaviruses that cause the common cold.,real,sourya,1
Thoughts on the Lancet and NEJM #COVID19 retractions. https://t.co/ua0mnlBlRE,real,sourya,1
@covidtrace1 @dougnlamb @sonofrona The 100% positive days are usually when a state is reporting negatives out of cadence with positives. We've seen a lot of states do this recently. -@alexismadrigal,real,sourya,1
Fact Check: Viruses DO Exist; NOT Just Cell Erosion Caused By Mucus From Food We Eat | Lead Stories,fake,Gautamshahi,0
In India this image shows a Tablighi Jamaat member beaten up by Uttar Pradesh Police for misbehaving with a nurse in the Ghaziabad quarantine. He was a COVID-19 suspected case.,fake,sourya,0
The #NCDCRRT supported the Kogi State Ministry of Health in a SORMAS training for #COVID19 Disease Surveillance &amp; Notification Officers EOC members &amp; pillar leads. NCDC remains committed to strengthening digital disease data management across states. #TakeResponsibility https://t.co/XspoUh5aUL,real,sourya,1
#CoronaVirusUpdates India records Highest ever single day peak of 63631 #COVID19 recoveries. #IndiaFightsCorona as Total recoveries cross 22 lakh. Recoveries exceed the active cases by more than 15 lakh. https://t.co/XBY3Er8K0P https://t.co/VDQSv7xVUB,real,sourya,1
【錯誤】網傳「在泰國受訓的美國大兵，飲用蛇血，就去參加世界軍運會，他們是新冠病毒真正的中間宿主」？ | 台灣事實查核中心,fake,Gautamshahi,0
